,STCODE,FORMAT,SITE,REP,DURATION,SPECIES,TYPE,sptype,NIR_NUM,MESH,DATEOUT,IADW,IODW,DATEIN,FWW,FOW,LENGTH,IADW1,IODW1,IASH,FASH,IAFW,FAFW,PRM,PAFRM,KDW,KAFW,TYPE1,TIMEOUT,COMMENT,FLAG,MAP,AET,PET,MAT,N,C,Lig,Cel,WSE
5903,TD023,9,CWT,3,2,QUPR,L,QUPRL,4642,1,11/5/1990,10.012,9.331,11/10/1992,11.69,3.21,NA,NA,NA,4.39,8.6,8.921,2.934,34.401,32.889,-0.53,-0.552,L,2.02,,,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5904,TD023,9,CWT,3,3,QUPR,L,QUPRL,4636,1,11/5/1990,10.052,9.368,11/12/1993,6.95,2.69,NA,NA,NA,4.39,9.21,8.957,2.442,28.715,27.264,-0.413,-0.43,L,3.02,,,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5905,TD023,9,CWT,3,4,QUPR,L,QUPRL,4630,1,11/5/1990,10.035,9.353,11/9/1994,8.5,2.18,NA,NA,NA,4.39,13.01,8.942,1.896,23.308,21.203,-0.363,-0.387,L,4.01,,,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5906,TD023,9,CWT,3,5,QUPR,L,QUPRL,4632,1,11/5/1990,10.005,9.325,11/16/1995,6.46,1.38,NA,NA,NA,4.39,15.89,8.916,1.161,14.799,13.022,-0.38,-0.405,L,5.03,,,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5907,TD023,9,CWT,3,6,QUPR,L,QUPRL,4629,1,11/5/1990,10.002,9.322,11/14/1996,5.87,1.62,NA,NA,NA,4.39,15.45,8.913,1.37,17.378,15.371,-0.29,-0.311,L,6.03,,,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5908,TD023,9,CWT,3,7,QUPR,L,QUPRL,4639,1,11/5/1990,9.987,9.308,12/1/1997,3.63,0.85,NA,NA,NA,4.39,14.21,8.899,0.729,9.132,8.192,-0.338,-0.354,L,7.07,,,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5909,TD023,9,CWT,3,8,QUPR,L,QUPRL,4637,1,11/5/1990,10.028,9.346,11/18/1998,5.48,1.38,NA,NA,NA,4.39,20.21,8.936,1.101,14.766,12.321,-0.238,-0.261,L,8.04,,,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5910,TD023,9,CWT,3,9,QUPR,L,QUPRL,4638,1,11/5/1990,10.074,9.389,11/17/1999,3.53,1.24,NA,NA,NA,4.39,12.38,8.977,1.086,13.207,12.098,-0.224,-0.234,L,9.03,,,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5911,TD023,9,CWT,3,10,QUPR,L,QUPRL,4640,1,11/5/1990,9.945,9.269,1/23/2001,0.65,0.17,NA,NA,NA,4.39,70.2,8.862,0.051,1.834,0.575,-0.391,-0.505,L,10.22,,,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5912,TD023,9,CWT,4,1,QUPR,L,QUPRL,4635,1,11/5/1990,10.001,9.321,11/7/1991,10.88,6.11,NA,NA,NA,4.39,10.88,8.912,5.445,65.551,61.097,-0.42,-0.49,L,1,,,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5913,TD023,9,CWT,4,2,QUPR,L,QUPRL,4621,1,11/5/1990,10.036,9.354,11/10/1992,10.49,5.6,NA,NA,NA,4.39,8.96,8.943,5.098,59.867,57.005,-0.255,-0.279,L,2.02,,,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5914,TD023,9,CWT,4,3,QUPR,L,QUPRL,4626,1,11/5/1990,10.007,9.327,11/12/1993,15.51,5.68,NA,NA,NA,4.39,14.25,8.918,4.871,60.898,54.62,-0.164,-0.2,L,3.02,,,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5915,TD023,9,CWT,4,4,QUPR,L,QUPRL,4628,1,11/5/1990,10.004,9.324,11/9/1994,14.96,5.03,NA,NA,NA,4.39,24.37,8.915,3.804,53.947,42.67,-0.154,-0.212,L,4.01,,,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5916,TD023,9,CWT,4,5,QUPR,L,QUPRL,4627,1,11/5/1990,10.035,9.353,11/16/1995,31.52,12.6,NA,NA,NA,4.39,59.66,8.942,5.083,134.716,56.844,0.059,-0.112,L,5.03,,X,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5917,TD023,9,CWT,4,6,QUPR,L,QUPRL,4631,1,11/5/1990,10.008,9.327,11/14/1996,22.8,9.13,NA,NA,NA,4.39,36.27,8.918,5.819,97.888,65.25,-0.004,-0.071,L,6.03,F,X,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5918,TD023,9,CWT,4,7,QUPR,L,QUPRL,4625,1,11/5/1990,9.97,9.292,12/1/1997,23.36,11.59,NA,NA,NA,4.39,78.36,8.884,2.508,124.731,28.231,0.031,-0.179,L,7.07,,X,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5919,TD023,9,CWT,4,8,QUPR,L,QUPRL,4623,1,11/5/1990,10.086,9.4,11/18/1998,20.58,9.01,NA,NA,NA,4.39,41.15,8.987,5.302,95.851,58.996,-0.005,-0.066,L,8.04,,X,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5920,TD023,9,CWT,4,9,QUPR,L,QUPRL,4634,1,11/5/1990,10.021,9.34,11/17/1999,4.47,2.36,NA,NA,NA,4.39,59.49,8.93,0.956,25.268,10.705,-0.152,-0.247,L,9.03,,,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5921,TD023,9,CWT,4,10,QUPR,L,QUPRL,4622,1,11/5/1990,10.009,9.328,1/23/2001,5.65,2.75,NA,NA,NA,4.39,78.79,8.919,0.583,29.481,6.537,-0.12,-0.267,L,10.22,,,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22
5922,TD023,9,GSF,1,1,QUPR,L,QUPRL,21469,1,12/27/1991,10.027,9.125,4/28/1992,NA,8.79,NA,NA,NA,4.39,6.71,8.724,8.2,96.329,93.994,-0.111,-0.184,L,0.34,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5923,TD023,9,GSF,1,2,QUPR,L,QUPRL,21465,1,12/27/1991,10.023,9.121,8/27/1992,7.374,6.15,NA,NA,NA,4.39,8.78,8.721,5.61,67.427,64.327,-0.59,-0.66,L,0.67,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5924,TD023,9,GSF,1,3,QUPR,L,QUPRL,21461,1,12/27/1991,9.993,9.094,1/4/1993,13.445,8.764,NA,NA,NA,4.39,33.59,8.695,5.82,96.371,66.935,-0.036,-0.392,L,1.02,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5925,TD023,9,GSF,1,4,QUPR,L,QUPRL,21457,1,12/27/1991,10.026,9.124,5/6/1993,6.42,5.6,NA,NA,NA,4.39,7.62,8.723,5.173,61.377,59.303,-0.359,-0.385,L,1.36,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5926,TD023,9,GSF,1,5,QUPR,L,QUPRL,21453,1,12/27/1991,10.033,9.13,9/1/1993,13.631,12.231,NA,NA,NA,4.39,20.71,8.729,9.698,133.965,111.101,0.174,0.063,L,1.68,,X,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5927,TD023,9,GSF,1,6,QUPR,L,QUPRL,21449,1,12/27/1991,10.032,9.129,1/4/1994,6.69,5.93,NA,NA,NA,4.39,23.31,8.728,4.548,64.958,52.108,-0.213,-0.322,L,2.02,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5928,TD023,9,GSF,1,7,QUPR,L,QUPRL,21217,1,12/27/1991,10.011,9.11,4/20/1994,5.76,5.35,NA,NA,NA,4.39,16.26,8.71,4.48,58.727,51.435,-0.23,-0.287,L,2.31,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5929,TD023,9,GSF,1,8,QUPR,L,QUPRL,21249,1,12/27/1991,10.003,9.103,8/23/1994,4.72,4.02,NA,NA,NA,4.39,16.93,8.703,3.339,44.161,38.366,-0.308,-0.361,L,2.66,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5930,TD023,9,GSF,1,9,QUPR,L,QUPRL,21245,1,12/27/1991,10.004,9.104,12/28/1994,NA,6.23,NA,NA,NA,4.39,19.84,8.704,4.994,68.431,57.376,-0.126,-0.185,L,3,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5931,TD023,9,GSF,1,10,QUPR,L,QUPRL,21241,1,12/27/1991,9.997,9.097,4/29/1995,5.08,4.62,NA,NA,NA,4.39,30,8.698,3.234,50.786,37.181,-0.203,-0.296,L,3.34,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5932,TD023,9,GSF,2,1,QUPR,L,QUPRL,21470,1,12/27/1991,10.012,9.111,4/28/1992,NA,8.27,NA,NA,NA,4.39,27.37,8.711,6.007,90.769,68.959,-0.288,-1.104,L,0.34,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5933,TD023,9,GSF,2,2,QUPR,L,QUPRL,21466,1,12/27/1991,10.052,9.147,8/27/1992,7.82,6.322,NA,NA,NA,4.39,6.86,8.745,5.888,69.116,67.33,-0.553,-0.592,L,0.67,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5934,TD023,9,GSF,2,3,QUPR,L,QUPRL,21462,1,12/27/1991,9.996,9.096,1/4/1993,14.36,8.491,NA,NA,NA,4.39,8.54,8.697,7.766,93.349,89.295,-0.067,-0.111,L,1.02,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5935,TD023,9,GSF,2,4,QUPR,L,QUPRL,21458,1,12/27/1991,10.022,9.12,5/6/1993,8.62,7.57,NA,NA,NA,4.39,22.03,8.72,5.902,83.004,67.683,-0.137,-0.287,L,1.36,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5936,TD023,9,GSF,2,5,QUPR,L,QUPRL,21454,1,12/27/1991,9.982,9.084,9/1/1993,6.195,5.235,NA,NA,NA,4.39,10.1,8.685,4.706,57.629,54.185,-0.328,-0.365,L,1.68,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5937,TD023,9,GSF,2,6,QUPR,L,QUPRL,21450,1,12/27/1991,10.019,9.117,1/4/1994,8.2,7.83,NA,NA,NA,4.39,13.79,8.717,6.75,85.884,77.435,-0.075,-0.126,L,2.02,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5938,TD023,9,GSF,2,7,QUPR,L,QUPRL,21218,1,12/27/1991,10.013,9.112,4/20/1994,5.41,5.1,NA,NA,NA,4.39,10,8.712,4.59,55.97,52.686,-0.251,-0.277,L,2.31,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5939,TD023,9,GSF,2,8,QUPR,L,QUPRL,21446,1,12/27/1991,10.035,9.132,8/23/1994,8.34,7.29,NA,NA,NA,4.39,29.34,8.731,5.151,79.829,58.997,-0.085,-0.199,L,2.66,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5940,TD023,9,GSF,2,9,QUPR,L,QUPRL,21246,1,12/27/1991,10.007,9.106,12/28/1994,NA,6.85,NA,NA,NA,4.39,34.49,8.706,4.487,75.225,51.539,-0.095,-0.221,L,3,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5941,TD023,9,GSF,2,10,QUPR,L,QUPRL,21242,1,12/27/1991,10.022,9.12,4/29/1995,7.1,6.49,NA,NA,NA,4.39,30,8.72,4.543,71.162,52.099,-0.102,-0.195,L,3.34,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5942,TD023,9,GSF,3,1,QUPR,L,QUPRL,21471,1,12/27/1991,9.995,9.095,4/28/1992,NA,11.58,NA,NA,NA,4.39,26.6,8.696,8.5,127.323,97.746,0.717,-0.068,L,0.34,,X,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5943,TD023,9,GSF,3,2,QUPR,L,QUPRL,21467,1,12/27/1991,9.984,9.085,8/27/1992,5.516,8.317,NA,NA,NA,4.39,17.55,8.686,6.857,91.547,78.943,-0.132,-0.354,L,0.67,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5944,TD023,9,GSF,3,3,QUPR,L,QUPRL,21463,1,12/27/1991,10.042,9.138,1/4/1993,12.375,8.487,NA,NA,NA,4.39,13.62,8.737,7.331,92.876,83.908,-0.072,-0.171,L,1.02,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5945,TD023,9,GSF,3,4,QUPR,L,QUPRL,21459,1,12/27/1991,9.986,9.087,5/6/1993,8.93,8.03,NA,NA,NA,4.39,19.66,8.688,6.451,88.368,74.252,-0.091,-0.219,L,1.36,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5946,TD023,9,GSF,3,5,QUPR,L,QUPRL,21455,1,12/27/1991,10.086,9.178,9/1/1993,8.217,7.147,NA,NA,NA,4.39,7.92,8.775,6.581,77.871,74.997,-0.149,-0.171,L,1.68,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5947,TD023,9,GSF,3,6,QUPR,L,QUPRL,21451,1,12/27/1991,10.019,9.117,1/4/1994,9.68,9.17,NA,NA,NA,4.39,24.69,8.717,6.906,100.581,79.225,0.003,-0.115,L,2.02,,X,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5948,TD023,9,GSF,3,7,QUPR,L,QUPRL,21219,1,12/27/1991,10.048,9.144,4/20/1994,13.38,13.08,NA,NA,NA,4.39,47.46,8.743,6.872,143.045,78.6,0.155,-0.104,L,2.31,,X,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5949,TD023,9,GSF,3,8,QUPR,L,QUPRL,21247,1,12/27/1991,9.999,9.099,8/23/1994,5.36,4.6,NA,NA,NA,4.39,11.16,8.7,4.087,50.555,46.977,-0.257,-0.284,L,2.66,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5950,TD023,9,GSF,3,9,QUPR,L,QUPRL,21447,1,12/27/1991,10.012,9.111,12/28/1994,NA,5.42,NA,NA,NA,4.39,29.41,8.711,3.826,59.489,43.921,-0.173,-0.274,L,3,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5951,TD023,9,GSF,3,10,QUPR,L,QUPRL,21243,1,12/27/1991,10.018,9.116,4/29/1995,5.32,4.86,NA,NA,NA,4.39,30,8.716,3.402,53.313,39.032,-0.188,-0.282,L,3.34,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5952,TD023,9,GSF,4,1,QUPR,L,QUPRL,21472,1,12/27/1991,10.046,9.142,4/28/1992,NA,7.68,NA,NA,NA,4.39,5.16,8.741,7.284,84.008,83.331,-0.517,-0.541,L,0.34,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5953,TD023,9,GSF,4,2,QUPR,L,QUPRL,21468,1,12/27/1991,10.021,9.119,8/27/1992,8.034,6.776,NA,NA,NA,4.39,7.6,8.719,6.261,74.306,71.809,-0.445,-0.496,L,0.67,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5954,TD023,9,GSF,4,3,QUPR,L,QUPRL,21460,1,12/27/1991,10.03,9.127,1/4/1993,8.636,6.251,NA,NA,NA,4.39,9.01,8.726,5.688,68.489,65.185,-0.37,-0.418,L,1.02,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5955,TD023,9,GSF,4,4,QUPR,L,QUPRL,21464,1,12/27/1991,10.003,9.103,5/6/1993,9.68,8.71,NA,NA,NA,4.39,21.02,8.703,6.879,95.683,79.042,-0.032,-0.173,L,1.36,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5956,TD023,9,GSF,4,5,QUPR,L,QUPRL,21456,1,12/27/1991,9.977,9.079,9/1/1993,5.503,4.693,NA,NA,NA,4.39,9.05,8.68,4.268,51.691,49.171,-0.393,-0.422,L,1.68,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5957,TD023,9,GSF,4,6,QUPR,L,QUPRL,21452,1,12/27/1991,10.064,9.158,1/4/1994,6.52,6.08,NA,NA,NA,4.39,10.93,8.756,5.415,66.39,61.843,-0.202,-0.238,L,2.02,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5958,TD023,9,GSF,4,7,QUPR,L,QUPRL,21220,1,12/27/1991,10.017,9.115,4/20/1994,11.91,11.34,NA,NA,NA,4.39,17.77,8.715,9.325,124.41,106.999,0.094,0.029,L,2.31,,X,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5959,TD023,9,GSF,4,8,QUPR,L,QUPRL,21248,1,12/27/1991,10.024,9.122,8/23/1994,4.81,3.7,NA,NA,NA,4.39,7.76,8.722,3.413,40.561,39.131,-0.34,-0.353,L,2.66,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5960,TD023,9,GSF,4,9,QUPR,L,QUPRL,21448,1,12/27/1991,10.048,9.144,12/28/1994,7.59,3.94,NA,NA,NA,4.39,23.08,8.743,3.031,43.088,34.668,-0.28,-0.353,L,3,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5961,TD023,9,GSF,4,10,QUPR,L,QUPRL,21244,1,12/27/1991,9.999,9.099,4/29/1995,5.22,4.52,NA,NA,NA,4.39,30,8.7,3.164,49.676,36.368,-0.21,-0.303,L,3.34,,,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22
5962,TD023,9,HBR,1,1,QUPR,L,QUPRL,4771,1,10/17/1990,9.957,9.21,10/24/1991,11.69,6.33,NA,NA,NA,4.39,5.39,8.806,5.989,68.73,68.01,-0.368,-0.379,L,1.02,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5963,TD023,9,HBR,1,2,QUPR,L,QUPRL,4767,1,10/17/1990,10.034,9.281,11/5/1992,14.42,5.71,NA,NA,NA,4.39,7.32,8.874,5.292,61.524,59.635,-0.237,-0.252,L,2.05,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5964,TD023,9,HBR,1,3,QUPR,L,QUPRL,4763,1,10/17/1990,10.018,9.267,10/28/1993,12.75,1.81,NA,NA,NA,4.39,9.78,8.86,1.633,19.532,18.431,-0.539,-0.558,L,3.03,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5965,TD023,9,HBR,1,4,QUPR,L,QUPRL,4759,1,10/17/1990,10.039,9.286,10/13/1994,5.81,2.02,NA,NA,NA,4.39,11.06,8.878,1.797,21.753,20.241,-0.382,-0.4,L,3.99,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5966,TD023,9,HBR,1,5,QUPR,L,QUPRL,4755,1,10/17/1990,9.968,9.22,10/16/1995,1.82,1.26,NA,NA,NA,4.39,14.84,8.815,1.073,13.666,12.172,-0.398,-0.421,L,5,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5967,TD023,9,HBR,1,6,QUPR,L,QUPRL,4751,1,10/17/1990,10.025,9.273,10/18/1996,3.46,2.74,NA,NA,NA,4.39,4.37,8.866,2.62,29.548,29.551,-0.203,-0.203,L,6,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5968,TD023,9,HBR,2,1,QUPR,L,QUPRL,4770,1,10/17/1990,10.063,9.308,10/24/1991,16.72,5.44,NA,NA,NA,4.39,5.83,8.899,5.123,58.444,57.568,-0.527,-0.542,L,1.02,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5969,TD023,9,HBR,2,2,QUPR,L,QUPRL,4766,1,10/17/1990,9.985,9.236,11/5/1992,12.86,3.51,NA,NA,NA,4.39,6.54,8.831,3.28,38.003,37.142,-0.471,-0.482,L,2.05,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5970,TD023,9,HBR,2,3,QUPR,L,QUPRL,4762,1,10/17/1990,10.042,9.289,10/28/1993,7.58,1.81,NA,NA,NA,4.39,8.44,8.881,1.657,19.485,18.658,-0.54,-0.554,L,3.03,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5971,TD023,9,HBR,2,4,QUPR,L,QUPRL,4758,1,10/17/1990,9.97,9.222,10/13/1994,1.63,1.39,NA,NA,NA,4.39,12.75,8.817,1.213,15.073,13.758,-0.474,-0.497,L,3.99,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5972,TD023,9,HBR,2,5,QUPR,L,QUPRL,4754,1,10/17/1990,10.067,9.312,10/16/1995,1.96,1.45,NA,NA,NA,4.39,12.65,8.903,1.267,15.571,14.231,-0.372,-0.39,L,5,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5973,TD023,9,HBR,2,6,QUPR,L,QUPRL,4750,1,10/17/1990,9.975,9.227,10/18/1996,1.63,1.02,NA,NA,NA,4.39,3.31,8.822,0.986,11.055,11.177,-0.367,-0.365,L,6,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5974,TD023,9,HBR,3,1,QUPR,L,QUPRL,4769,1,10/17/1990,10.012,9.261,10/24/1991,16.69,6.34,NA,NA,NA,4.39,5.44,8.854,5.995,68.459,67.71,-0.372,-0.383,L,1.02,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5975,TD023,9,HBR,3,2,QUPR,L,QUPRL,4765,1,10/17/1990,9.987,9.238,11/5/1992,10.69,2.76,NA,NA,NA,4.39,5.39,8.832,2.611,29.877,29.563,-0.588,-0.593,L,2.05,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5976,TD023,9,HBR,3,3,QUPR,L,QUPRL,4761,1,10/17/1990,10.031,9.279,10/28/1993,8.55,1.93,NA,NA,NA,4.39,10.16,8.872,1.734,20.8,19.545,-0.518,-0.539,L,3.03,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5977,TD023,9,HBR,3,4,QUPR,L,QUPRL,4757,1,10/17/1990,10.053,9.299,10/13/1994,5.26,1.54,NA,NA,NA,4.39,12.51,8.891,1.347,16.561,15.15,-0.451,-0.473,L,3.99,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5978,TD023,9,HBR,3,5,QUPR,L,QUPRL,4753,1,10/17/1990,9.963,9.216,10/16/1995,9,2.16,NA,NA,NA,4.39,15.02,8.811,1.836,23.438,20.838,-0.29,-0.314,L,5,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5979,TD023,9,HBR,3,6,QUPR,L,QUPRL,4749,1,10/17/1990,9.935,9.19,10/18/1996,0.09,0.2,NA,NA,NA,4.39,4,8.787,0.192,2.176,2.185,-0.638,-0.637,L,6,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5980,TD023,9,HBR,4,1,QUPR,L,QUPRL,4768,1,10/17/1990,10.017,9.266,10/24/1991,18.88,6.31,NA,NA,NA,4.39,5.56,8.859,5.959,68.098,67.265,-0.377,-0.389,L,1.02,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5981,TD023,9,HBR,4,2,QUPR,L,QUPRL,4764,1,10/17/1990,9.978,9.23,11/5/1992,13.2,5.08,NA,NA,NA,4.39,5.43,8.825,4.804,55.038,54.436,-0.291,-0.296,L,2.05,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5982,TD023,9,HBR,4,3,QUPR,L,QUPRL,4760,1,10/17/1990,9.932,9.187,10/28/1993,21.02,5.34,NA,NA,NA,4.39,95.07,8.784,0.263,58.126,2.994,-0.179,-1.158,L,3.03,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5983,TD023,9,HBR,4,4,QUPR,L,QUPRL,4756,1,10/17/1990,10.016,9.265,10/13/1994,3.58,1.33,NA,NA,NA,4.39,14.64,8.858,1.135,14.355,12.813,-0.487,-0.515,L,3.99,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5984,TD023,9,HBR,4,5,QUPR,L,QUPRL,4752,1,10/17/1990,10.004,9.254,10/16/1995,4.13,1.48,NA,NA,NA,4.39,13.35,8.848,1.282,15.993,14.489,-0.367,-0.387,L,5,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5985,TD023,9,HBR,4,6,QUPR,L,QUPRL,4748,1,10/17/1990,9.957,9.21,10/18/1996,2.29,1.55,NA,NA,NA,4.39,4.23,8.806,1.484,16.83,16.852,-0.297,-0.297,L,6,,,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22
5986,TD023,9,HFR,1,1,QUPR,L,QUPRL,4731,1,11/8/1990,10.075,9.319,11/19/1991,20.55,4.85,NA,NA,NA,4.39,5.49,8.91,4.584,52.044,51.448,-0.634,-0.646,L,1.03,,,1152.13,851.25,1041.04,7.489633333,1.026666667,51.47833333,23.51,39.38125,27.22
5987,TD023,9,HFR,1,2,QUPR,L,QUPRL,4727,1,11/8/1990,10.085,9.329,11/9/1992,10.24,2.65,NA,NA,NA,4.39,8.51,8.919,2.424,28.406,27.178,-0.628,-0.65,L,2,,,1152.13,851.25,1041.04,7.489633333,1.026666667,51.47833333,23.51,39.38125,27.22
5988,TD023,9,HFR,1,3,QUPR,L,QUPRL,4723,1,11/8/1990,10.045,9.292,11/3/1993,6.95,1.75,NA,NA,NA,4.39,11.03,8.884,1.557,18.833,17.526,-0.559,-0.583,L,2.99,,,1152.13,851.25,1041.04,7.489633333,1.026666667,51.47833333,23.51,39.38125,27.22
